,title,body,date,news
435,"호남대, 2학기 강의 2주간 ‘비대면’ 진행",[대학저널 황혜원 기자] 호남대학교(총장 박상철)는 코로나19의 재확산으로 위기상황이...운영할 방침이다. 아울러 중간고사는 생략하고 기말고사를 실시한다. 대면시험을..., 2020.08.26 , 대학저널 
436,충북도립대학교 2학기 대면 비대면 혼합수업 진행한다,"[옥천]충북도립대학교는 2학기 개강을 앞두고 수업방식을 대면, 비대면으로 혼합하기로...간 대면수업을 실시한다. 중간고사와 기말 고사는 대면평가로 진행한다. 또한 이론...", 2020.08.06 , 대전일보 
437,"충북도립대학교, 2학기 대면.비대면 혼합수업 진행","비대면으로 혼합하기로 했다. 충북도립대학교(총장 공병영)는 신종 코로나바이러스...기간 대면수업을 실시하며, 중간고사와 기말고사는 대면평가로 진행한다. 또한 이론...", 2020.08.05 , 충청탑뉴스 
438,"“소통과 공감의 출발점은 ‘역지사지’, 학내 갈등해결 ‘큰형님...",<이 기사는 김영섭 부경대학교 총장의 이임을 앞두고 지난 6월 10일 진행된 인터뷰...대연캠퍼스를 찾았다. 예년 같았으면 기말고사로 바삐 움직이는 학생들로 시끌벅적했을..., 2020.08.31 , 대학저널 
439,"""연세대는 소통하라""..대학가로 번지는 '온라인 시위 물결'","제도를 설계할 수 있는 곳이 되었으면 좋겠다""고 덧붙였다. 연세대학교 학생들은 다가오는 기말고사를 앞두고 머니투데이에 학교 측의 소통과 대책을 촉구하는 피해 문서를...", 2020.06.16 , 머니투데이 
440,7백명 실시간 정답공유..초대형 집단커닝에 대학가 '발칵',국민일보 DB 한국외국어대학교의 한 교양과목 온라인 기말고사에서 학생들이 집단 부정행위를 벌인 것으로 확인됐다. 학교 측은 진상조사에 나섰다. 23일 대학가에 따르면..., 2020.06.23 , 국민일보 
441,아침 신문 읽기,다음은 6면 기삽니다. 오늘부터 시작되는 부산지역 대학교 기말고사를 앞두고 카페에서 공부하는 학생들이 코로나19 방역수칙을 제대로 지키지 않는단 내용입니다. 코로나19...,,
442,"대입하다 분석팀 ""2022년도 대학입시 준비를 위해서는 핵심을 꿰...",고려하여 2020년 1학기 기말고사가 종료된 후 모의고사와 학생부 종합전형에 대한 설계...대입하여 자기 성적에 맞는 대학교와 학과를 면밀히 따져보며 준비해 가는 것..., 2020.07.31 , 뉴스1 
443,"""무너지지 않고 묵묵히"" 양찬열이 찾아가는 '나의 길' [베어스 미...",조건이 생겼다. 공부도 잘해야 하니 기말고사 평균 90점 이상을 넘어야 한다고. 결과는...떠올렸다. 프로 지명을 꿈꿨던 그는 대학교에서 다시 한 번 꿈을 이루기 위한 시간..., 2020.08.10 , OSEN 
444,"""추적 안 되니 신경쓰지 마라"".. 한국외대서 700명 '집단커닝'",한국외국어대학교(한국외대) 온라인 강의 기말고사에서 재학생 700여명 규모의 집단 부정행위가 발생했다. /사진=뉴시스 한국외국어대학교(한국외대) 온라인 강의 기말고사..., 2020.06.23 , 머니S 
445,'코로나19' 재확산에 지역 대학가도 비상,조선대학교는 다음달 1일부터 28일까지 2학기 강의를 모두 비대면 수업으로 운영하기로 결정했다. 앞서 지난 7월 올 2학기 수업을 대면과 비대면 방식을 혼합(Blended)해..., 2020.08.27 , 무등일보 
446,경북대학교 2학기 대면·비대면 강의 병행,대구=연합뉴스) 최수호 기자 = 경북대학교는 대구·경북지역 신종 코로나바이러스...결정하도록 했다. 중간·기말고사는 기간을 별도로 정하지 않고 담당 교원이 일정..., 2020.07.14 , 연합뉴스 
447,"숭실대학교 평생교육원, 기말고사 기간에 ‘간식나눔 이벤트‘ 진행","주성남 기자]사진=숭실대학교 평생교육원 숭실대학교 총장산하 학점은행제 교육기관인...교육원(구 전산원, 음악원)은 기말고사 기간을 앞두고 학생들의 학구열 증진 및...", 2019.06.21 , 뉴스웨이 
448,코로나19 사태에 1학기 중간고사 없애고 기말고사만 보는 연세대학교,"진행 중인 연세대학교가 1학기 중간고사를 치르지 않기로 했다. 중간고사를 보지 않기로...있었다""고 설명했다. 대신 기말고사는 필수적으로 실시한다. 평가 방식도 이번...",,
449,"충북도립대학교, 학생 안전! 교직원들이 책임진다",<옥천/CTN>이기국 기자 = 충북도립대학교 교직원들이 기말고사 기간 야간활동을 하는 학생 안전을 위해 자발적으로 순찰에 나섰다. 충북도립대학교(총장 공병영)는 지난..., 2020.06.18 , 충청탑뉴스 
450,"포항대학교 학술정보관, 시험기간 간식 지원 행사로 학생들 응원",(경북=NSP통신) 조인호 기자 = 포항대학교(총장 한홍수) 학술정보관은 기말고사 기간을 맞아 학업에 지친 학생들을 격려하기 위해 지난 7일 평보도서관 북카페 내에서 간식..., 2020.07.09 , NSP통신 
451,'등록금 반환소송'·'집단 커닝' 코로나19 여파에 흔들리는 상아탑,항의에도 대학 측은 시험을 강행했다. 5일 오전 서울 관악구 서울대학교에서 열린 '기말고사 실시 방침 변경 촉구 기자회견'에서 최대영 총학생회 직무대행이 코로나19 유행..., 2020.06.06 , 쿠키뉴스 
452,선문대 유학생 코로나 대응 눈길 “우리 기숙사는 우리가 지켜요”,공정성 논란으로 인해 많은 대학이 대면 시험을 기준으로 삼고 있다. 선문대학교도 기말고사를 대면 시험 기준으로 하되 학생과 교수가 협의해 대면과 혼합 형태로 진행하고..., 2020.06.24 , 뉴스프리존 
453,"계명문화대학교, ""총장이 쏜다 공부하느라 힘들제 힘내""",(대구=국제뉴스) 백운용 기자 = 계명문화대학교(총장 박승호) 도서관에서는 기말고사 기간을 맞아 학생들의 학업성적 향상과 면학분위기 조성을 위해 지난 1일 대학 도서관..., 2020.07.02 , 국제뉴스 
454,"""자습만 하다 기말시험, 과제 폭탄"" 대학생들 분통 터트려","시간도 없는데 기말고사 준비까지 해야 한다는 학생의 넋두리에 공감하는 댓글이 줄을...채점도 하지 않고 피드백도 없다""며 ""대학교 수업이 설명이라도 해주는 '구몬수업...", 2020.06.15 , 문화뉴스 
455,"숭실대학교 글로벌미래교육원, 특성화고 대학진학 진로 대안으로 ...",숭실대학교 글로벌미래교육원이 특성화고 대학진학 진로의 대안으로 주목받고 있다. 9월...점수에 반영하지 않기로 해 중간·기말고사 성적으로 대비해야 한다. 이처럼 서울..., 2020.08.07 , 뉴스타운 
456,선문대 외국인 유학생 ‘RC(Residential College) 커뮤니티’ 조...,공정성 논란으로 인해 많은 대학이 대면 시험을 기준으로 삼고 있다. 선문대학교도 기말고사를 대면 시험 기준으로 하되 학생과 교수가 협의해 대면과 혼합 형태로 진행하고..., 2020.06.23 , 뉴스타운 
457,서강대도 온라인 중간고사 부정행위..시험 무효 처리,"서강대학교 일부 학생들이 온라인 중간고사에서 부정행위를 저지른 사실이 드러났습니다...해당 과목의 중간고사 성적을 무효로 처리하고, 기말고사만으로 학생들을 평가...", 2020.06.03 , 연합뉴스TV 
458,"인하대, 시험방식 놓고 갈등...오프라인 시험 결정에 ""다수 의견 ...",[경인방송=강명윤 기자](앵커)집단 컨닝으로 물의를 빚었던 인하대학교가 결국 기말고사를 대면 시험으로 치르기로 했습니다.공정성을 위해 온라인과 오프라인 시험을 병행..., 2020.06.14 , 경인방송 
459,"선문대 유학생, 코로나19 대응 조직 활동 '눈길'",공정성 논란으로 인해 많은 대학이 대면 시험을 기준으로 삼고 있다. 선문대학교도 기말고사를 대면 시험 기준으로 하되 학생과 교수가 협의해 대면과 혼합 형태로 진행하고..., 2020.06.23 , 백제뉴스 
460,"영진전문대, 기말고사 응원 1천100여명 간식 지원",영진전문대학교가 기말고사 기간인 10일 오후 재학생을 격려하는 간식 나눔 행사를 펼쳤다. 이날 행사는 복현캠퍼스와 글로벌캠퍼스(칠곡)에서 진행됐는데‘간식이 올 무렵..., 2019.12.12 , 베타뉴스 
461,충북도립대학교 학생안전 교직원들이 책임진다,[옥천]충북도립대학교 교직원들이 기말 고사기간 야간활동을 하는 학생안전을 위해 자발적으로 순찰에 나섰다. 21일 이 대학교에 따르면 지난 15일부터 26일까지 안전하고...,,
462,"""등록금 반환""..대학생들 '분노의 혈서'","수업을 치르고 싶으면 혈서라도 받아오라""는 말이었습니다. 한양대학교 캠퍼스에는 이렇게 기말고사 비대면 시험과 함께 학교본부의 소통을 요구하는 현수막이 곳곳에 걸려...", 2020.06.18 , 연합뉴스TV 
463,서강대도 온라인 중간고사 부정행위 발각..전원 무효 처리,"기존 학교 방침에 따라 중간고사는 무효 처리하고, 기말고사만으로 평가하기로 결정했다...게재한 것으로 알려졌다. 서강대학교 총학생회 페이스북에 올라온 시험 부정...", 2020.06.02 , 중앙일보 
464,국립 부산대 '선택적 패스제·수업권 보상' 모두 거부,전 발열 체크 (부산=연합뉴스) 손형주 기자 = 17일 오후 부산 금정구 부산대학교에서 학생들이 기말고사에 응시하기 전 발열 체크를 하고 있다. 1학기 비대면 수업이 진행..., 2020.06.18 , 연합뉴스 
465,"대면 시험 전날 교수 사칭해 ""시험 취소""..수강생 110명 '발칵'",숭실대학교 에브리타임 앱 캡처 대면 기말고사 시험을 하루 앞두고 교수를 사칭한 누군가가 '시험 취소' 메일을 전체 수강생에게 보낸 일이 발생해 학교가 조사에 나섰다..., 2020.06.09 , 매일경제 
466,"인천대학교 인문대학, 2019학년도 기말고사 간식 나눔 행사",인천대학교 인문대학(학장 유혜배)에서는 12. 4일에 2019학년도 기말고사 간식 나눔 행사를 진행하였다. 유혜배 인문대학장은 시험기간에는 통상 학생들이 간식 나눔 행사를..., 2019.12.05 , 경인투데이뉴스 
467,동국대 1학기 성적평가에 ‘선택적 패스제’ 도입,"1학기 성적평가에 적용하기로 최종 결정했다.김용현 교무학생처장은 ""동국대학교는 기말고사 비대면 시험, 성적 절대평가, 코로나19 극복 장학금 지급, 선택적 패스제 등...",,
468,"인천대학교 인문대학, 2019학년도 기말고사 간식 나눔 행사",안홍필 기자= 인천대학교 인문대학(학장 유혜배)에서는 4일(수) 2019학년도 기말고사 간식 나눔 행사를 진행했다.유혜배 인문대학장은 시험기간에는 통상 학생들이 간식..., 2019.12.04 , 엔디엔뉴스 
469,"인천대학교 인문대학, 2019학년도 기말고사 간식 나눔 행사",[경기eTV뉴스] 인천대학교 인문대학(학장 유혜배)에서는 12월 4일 2019학년도 기말고사 간식 나눔 행사를 진행하였다. 유혜배 인문대학장은 시험기간에는 통상 학생들이..., 2019.12.04 , 경기etv뉴스 
470,포털사이트 네이버 실시간 검색어에 '한양대는소통하라'가 올라온...,"한양대학교가 기말고사 진행 방식을 두고 재학생들과 갈등을 빚고 있는 가운데, 한양대 학생들이 ‘한양대는소통하라‘는 문구를 포털사이트 실시간 검색어에 올리며...", 2020.06.12 , 허핑턴포스트코리아 
471,"경일대, 2학기 대면수업 확대..40% 이상 늘리기로",경일대학교 [경산=뉴시스] 박준 기자 = 경일대학교는 올 2학기 수업에 대면수업을 확대...기숙사비는 무료이다. 중간고사와 기말고사는 대면시험을 치른다. 한편 경일대..., 2020.07.24 , 뉴시스 
472,경일대 2학기 대면수업 확대키로,[서울신문] 경일대학교는 2학기 대면수업을 확대카로 했다. 실험실습 강좌는 물론 모든...운영하고 기숙사비는 무료이다. 중간고사와 기말고사는 대면시험을 치른다. 경일대..., 2020.07.26 , 서울신문 
473,"인천대학교 인문대학, 2019학년도 기말고사 간식 나눔 행사",인천대학교 인문대학(학장 유혜배)에서는 4일 2019학년도 기말고사 간식 나눔 행사를 진행했다. 유혜배 인문대학장은 시험기간에는 통상 학생들이 간식 나눔 행사를 진행...,,
474,"전주대, 플립러닝 전면 확대..코로나 시대 수업 질 제고",기말고사를 치르는 전주대학교 학생들.(전주대 제공) /© 뉴스1 (전주=뉴스1) 임충식 기자 = 전북 전주대학교(총장 이호인)가 코로나19 여파로 불거진 대학교육의 질 저하..., 2020.07.29 , 뉴스1 
475,"식물 가꾸기 혹은 그에 대한 책읽기, 코로나 시대의 사랑/김미영 ...","것은 기말고사 기간 아니던가. 각종 사회 사교생활이 취소되어 하루가 통째로 남는데 독서 진도가 팍팍 빠지지 않는다.시대가 시대이니만큼 페스트, 콜레라 같은 역병...", 2020.08.28 , 이코노뉴스 
476,"서원대, 기말고사 응원 간식 나눔 이벤트 진행",기자 【충북브레이크뉴스】임창용 기자=서원대학교(총장 손석민)는 기말고사를 맞아 10일부터 11일까지 도서관 로비에서 기말고사 응원 간식 나눔 이벤트를 개최했다고..., 2019.12.11 , 브레이크뉴스 
477,리포트]기말시험 임박...학교들도 시험대,"코로나19로 중간고사를 취소했던 대학들이 잇따라 기말고사에 들어갔습니다. 최근 감염...비대면수업을 원칙으로 세운 순천대학교의 경우, 전 과목 중 65%는 이처럼 비대면...",,
478,선린대학교 2학기 대면 비대면 강의 병행,선린대학교가 2학기 강의를 대면과 비대면을 병행하기로 결정했다. 선린대는 교무위원회...했다. 중간과 기말고사 등은 1학기 기말고사 전면 출석시험에 대한 안전한..., 2020.07.27 , 대경일보 
479,리포트]기말시험 임박...학교들도 시험대,"코로나19로 중간고사를 취소했던 대학들이 잇따라 기말고사에 들어갔습니다. 최근 감염...비대면수업을 원칙으로 세운 순천대학교의 경우, 전 과목 중 65%는 이처럼 비대면...",,
480,시험 전 발열체크,(부산=연합뉴스) 손형주 기자 = 17일 오후 부산 금정구 부산대학교에서 학생들이 기말고사에 응시하기 전 발열 체크를 하고 있다. 1학기 비대면 수업이 진행되고 있는 부산..., 2020.06.17 , 연합뉴스 
481,'우아한 자태',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 기말고사 첫 대면 실기시험 치러져 학생들이 시험을 보고 있다. 2020.6.22/뉴스1..., 2020.06.22 , 뉴스1 
482,'유연한 다리',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 기말고사 첫 대면 실기시험 치러져 학생들이 시험을 보고 있다. 2020.6.22/뉴스1..., 2020.06.22 , 뉴스1 
483,'아름다운 자태 뽐내며 치르는 실기시험',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 기말고사 첫 대면 실기시험 치러져 학생들이 시험을 보고 있다. 2020.6.22/뉴스1..., 2020.06.22 , 뉴스1 
484,'살아있는 손끝',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 기말고사 첫 대면 실기시험 치러져 학생들이 시험을 보고 있다. 2020.6.22/뉴스1..., 2020.06.22 , 뉴스1 
485,'긴 다리를 뽐내며',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 기말고사 첫 대면 실기시험 치러져 학생들이 시험을 보고 있다. 2020.6.22/뉴스1..., 2020.06.22 , 뉴스1 
486,'한마리 백조처럼',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 기말고사 첫 대면 실기시험 치러져 학생들이 시험을 보고 있다. 2020.6.22/뉴스1..., 2020.06.22 , 뉴스1 
487,"포항 선린대, 2학기 강의 '대면·비대면' 병행",쿠키뉴스] 성민규 기자 = 경북 포항 선린대학교가 2학기 강의를 '대면·비대면'으로...유연하게 운영할 계획이다. 중간·기말고사 등의 평가는 출석시험을 원칙으로 한다..., 2020.07.27 , 쿠키뉴스 
488,"방탄소년단 정국, 말레이시아 대학교서 세계 유명인들과 수업..포...","어깨를 나란히 하며 강의실에 자리했다. 대학교 측은 ""학생들이 패널과 사진을 찍고 SNS...해 말레이시아 모 대학 미생물학과 기말고사 시험 문제에도 한 차례 등장한 바...", 2020.07.03 , 스타뉴스 
489,"중앙대, 1학기 ‘전면 비대면 수업’ 결정…기말고사는 ‘대면 시...",경제 복현명 기자] 중앙대학교가 올해 1학기 ‘전면 비대면 수업’을 하기로 결정했다...시행된다”고 설명했다. 특히 전면 비대면 수업을 시행하더라도 기말고사는 원칙적..., 2020.04.23 , 스마트경제 
490,부산경상대학교 총학생회 기말고사격려 간식 배부 행사,좀 더 가까워 질 수 있는 계기가 되었으면 좋겠다'라고 전했다. 부산경상대학교에서 진행된 이번 기말고사격려 간식 배부 행사는 학교기관에서의 행사가 아닌 학생자치기구..., 2017.06.20 , 부산일보 
491,"온라인 시험 부정행위에 대학가도 '공정' 논란..""이럴 바엔 패스(...",지난 23일 오후 서울 동대문구 경희대학교 본관 앞에서 등록금 반환과 선택적 패스제...지난 18일 한 교양강의의 기말고사 시간에 700여명이 참가한 단체 대화방에서..., 2020.06.28 , 세계일보 
492,[Review] 관계에 지쳤다면 - 그림책으로 읽는 감정수업,"있다. 중학생 시절, 열심히 공부해서 기말고사 시험을 100점을 받았고, 자랑스럽게 엄마...최초합으로 합격해서 원하던 대학교에 붙었다. 그 사실을 엄마에게 알렸고, 엄마...", 2020.08.26 , 아트인사이트 
493,"선린대, 2학기 강의 대면·비대면 수업 병행 결정",선린대학교는 2학기 수업을 대면과 비대면으로 병행한다고 27일 밝혔다. 중간·기말고사 등의 평가는 출석시험을 원칙으로 한다. 앞서 선린대는 기존 온라인 강의에 대한..., 2020.07.27 , 머니투데이 
494,"대면 기말시험, 동의서에 서명부터",[한국대학신문 한명섭 기자] 기말고사 대면 실기시험은 학과의 특성상 봐야만 하는 통과의례. 유한대학교 메카트로닉스공학과 2학년 학생들이 30일 교내 실습실에서 실기..., 2020.06.30 , 한국대학신문 
495,2학기 개강 앞둔 전국 대학 대혼란··· 코로나19 재확산에 또 ...,"중간고사 시험 또한 비대면 평가로 진행하고, 2학기 모든 과목에 절대평가를 허용한다”고 발표했다. 중앙대는 지난 19일 교무위원회를 열어 논의한 끝에 “학사운영 원칙을...", 2020.08.20 , 시빅뉴스 
496,"선린대학교, 2학기 대면 & 비대면 강의 병행(Blended Learning) 결정","선린대학교(총장 김영문) 교무위원회는 오는 2학기 강의를 대면과 비대면을 혼합하여...운영하고, 중간 및 기말고사 등의 평가는 1학기 기말고사 전면 출석시험에 대한 안전...", 2020.07.27 , 프라임경북뉴스 
497,"""세상 쉽지 않아"" 검사 훈계에..""정의가 뭐냐"" 맞받은 숙명여고 ...","1학기 기말고사 전 과목 답안이 모두 적힌 메모카드와 포스트잇이 자매의 집에서 압수된 점, 시험지 좁은 여백에 이른바 '깨알 답안'이 적혀있던 점, 영어시험 정답인 서술...", 2020.07.17 , KBS 
498,코로나19 재확산에 대학들 2학기 비대면 강의 줄줄이 ‘선회’,중간과 기말고사는 교수 재량에 따라 자율실시할 예정이며 성적은 전 과목 절대평가로 진행된다”고 설명했다. 한국외대 역시 확진자가 급속히 늘어남에 따라 개강일인 내달..., 2020.08.20 , 이투데이 
499,"중앙대, 5단계 대응방안 적용…2학기 ‘2주 비대면’ 결정",중앙대학교가 내달 14일까지 2주 동안 2학기 수업을 비대면 수업으로 실시하기로 결정했다. 코로나19 상황이 악화됨에 따라 미리 만들어 둔 ‘5단계 학사 운영계획’을 적용..., 2020.08.20 , 한국대학신문 
500,서강대도 온라인 중간고사 부정행위..시험 무효 처리,"서강대학교 정문 [연합뉴스 자료사진] (서울=연합뉴스) 김정진 기자 = 신종 코로나...해당 과목의 중간고사 성적은 무효로 처리하고, 기말고사만으로 학생들을 평가하기로...", 2020.06.02 , 연합뉴스 
501,부실 온라인 강의에 수업 시수도 미달..해도 너무한 대학가 '수업...,3일 오전 서울 성북구 고려대학교 서울캠퍼스 중앙광장에서 열린 고려대학교 2020학년도...제대로 채우지 않고 종강하거나 기말고사 시험 관련 공지를 제대로 하지 않는 경..., 2020.07.06 , 헤럴드경제 
502,인하대 이어 서강대도 중간고사 부정행위..시험 무효 처리,"학과장과 논의해 해당 과목의 중간고사 성적은 무효로 처리하고, 기말고사만으로 학생들을 평가하기로 했다고 설명했습니다. 서강대학교는 오늘(3일) 코로나19 대책위원회를...",,
503,“총장이 쏜다!! 공부하느라 힘들제 힘내!!,[국제i저널=대구 석경희 기자] 계명문화대학교 도서관에서는 기말고사 기간을 맞아 학생들의 학업성적 향상과 면학분위기 조성을 위해 지난 1일 대학 도서관 앞에서 `총장이..., 2020.07.02 , 국제i저널 
504,"서원대, 기말고사 응원 간식 나눔 이벤트 개최","기말고사와 더불어 자신의 꿈을 향해 최선을 다하길 바란다""고 말했다.한편 서원대학교는 매 학기 기말고사 기간에 간식 나눔 행사를 마련해 학생들과 직접 소통하는 시간...", 2019.12.11 , 국제뉴스 
505,'데면데면' 해진 캠퍼스···기말시험 방식 놓고 갈등 고조,이어오고 있다. 고려대학교 총학생회 비상대책위원회는 지난 5일 성명서를 내고 “기말고사 시행 방식 결정은 학우들의 건강권이 걸린 중대한 문제”라며 “기말시험은 과제..., 2020.06.12 , 의사신문 
506,"""엊그제 개강했는데""···오늘(2일)부터 기말고사까지 딱 '1주일...",때문이다.월요일인 오늘(2일)을 기준으로 이르면 다음 주부터 전국 다수 대학교는 기말고사 시즌에 돌입한다.그렇기에 앞으로 남은 시험공부 기간은 기껏해야 1주일정도에...,,
507,집단커닝 사태 또 터질라… 대학가 기말시험 '딜레마',있다.인하대학교는 최근 코로나19 지역사회 전파가 늘어나면서 기존 오프라인 기말고사 원칙을 온라인으로도 진행할 수 있도록 바꿀 예정이다. 하지만 부정행위가 걱정이다...,,
508,[2021 수능 디데이] 공부가 머니? 19년차 수능족집게 스타강사 오...,들었습니다. 기말고사로 며칠 밤을 새면서도 여행사에 덜컥 전화해 유럽 21일 여행을 신청했습니다. 사실 이때까지만 해도 여행 코스에 포함된 7개 나라들이 어디에 있는지..., 2020.08.19 , 한국강사신문 
509,"대면하면 '확진', 비대면 하면 '부정행위'... 대학가 기말시험 방...",사전 확인을 바란다고 말했다. 부경대학교는 6월 22일 시작해 27일에 끝낼 예정이던...것으로 변경했다. 부경대는 1학기 기말고사를 비대면 시험을 원칙으로 한다고 발표..., 2020.06.05 , 시빅뉴스 
510,"[뭐라노]대학 시험기간에 '카공족' 늘어…""거리두기 반드시 실현...",불편해 마스크를 벗고 공부한다” *이게 왜? -15일부터 시작되는 부산지역 대학교의 기말고사를 앞두고 카페는 ‘카공족(카페에서 공부하는 사람들)’으로 붐벼 -코로나19..., 2020.06.14 , 국제신문 
511,마스크 벗고 다닥다닥…카페 공부족 방역수칙 나몰라라,불편해 마스크를 벗고 공부한다”고 말했다. 15일부터 시작되는 부산지역 대학교의 기말고사를 앞두고 카페는 ‘카공족(카페에서 공부하는 사람들)’으로 붐볐다. 코로나19..., 2020.06.14 , 국제신문 
512,코로나19속 기말시험 풍경,거리 두기 속에서 치른 날이었다. 대학교에는 학기마다 늘 거쳐가는 행사가 있게 마련...발표하는 행사도 있다. 그런데 기말시험이 문제다. 수업은 줌(zoom) 앱으로 한다고..., 2020.06.18 , 경북매일 
513,간식먹고 기말고사 성적 `쑥쑥',서원대학교(총장 손석민)는 기말고사를 맞아 10일부터 이틀 동안 도서관 로비에서 기말고사 응원 간식 나눔 이벤트를 개최했다.이번 간식 나눔 행사에는 엄태석 부총장을..., 2019.12.11 , 충청타임즈 
514,"경일대, 2학기 대면·비대면 수업 병행..평가는 '대면시험'",경일대학교는 2학기 수업을 대면과 비대면으로 병행한다고 24일 밝혔다. 실험·실습...운영하고 기숙사비는 무료다. 중간·기말고사는 대면으로 치른다. 한편 경일대는..., 2020.07.24 , 머니투데이 
515,[드링킷] 술 마시는데에는 다 이유가 있다,"누구나 한 번쯤 경험해 봤을걸? 술은 행복한 자에게만 달콤하다 - 존 키츠 대학교 기말고사에서 좋은 성적은 받은 날, 회사에서 진행 한 프로젝트 성과가 좋은 날에은 왠지...", 2020.04.04 , 아시아경제 
516,연이은 온라인 시험 '카톡 부정행위'..중앙대·한국외대도(종합),"원칙'이 될 것""이라고 밝혔다. 한국외국어대학교 깃발 [연합뉴스TV 제공] 이달 18일 온라인으로 치러진 한국외대 교양과목 기말고사에서도 카카오톡 오픈채팅방을 통해 정답...", 2020.06.23 , 연합뉴스 
517,"삼육대, 2학기 강의 온·오프라인 병행 결정",삼육대학교는 2학기 수업을 온·오프라인으로 병행한다고 24일 밝혔다. 중간·기말고사는 대면시험을 원칙으로 한다. 수업은 수강인원에 따라 △20명 내외(24명 이하) △25..., 2020.07.24 , 머니투데이 
518,"홍대 기말고사, '노무현은 저능아?' 전직 대통령 비하 논란..이유...",노무현은 저능아?’ 전직 대통령 비하 논란..본문 봤더니.. ’홍대 기말고사’ 서울 홍익대학교 기말고사 문제에 고(故) 김대중·노무현 전 대통령을 비하하는 듯한 내용의..., 2015.06.10 , 서울신문 
519,"동아대, 올 2학기 학부수업 ‘온·오프라인’ 병행 운영",동아대학교 대학본부가 있는 승학캠퍼스 전경 (사진=동아대학교 제공)동아대학교가 오는...운영하는 방식으로 운영된다.중간고사와 기말고사의 경우 대면평가를 원칙으로..., 2020.08.11 , CNB뉴스 
520,"홍익대 기말고사, ""교수 제정신이야?""..故 노무현 대통령 비하 논란",[매일경제 스타투데이] 홍익대학교 기말고사 문제에 고(故) 김대중·노무현 전 대통령을 비하하는 듯이 보이는 내용의 지문이 등장해 논란이 되고 있다. 지난 11일 홍익대..., 2015.06.12 , 스타투데이 
521,거세지는 대학가 갈등..집단커닝·등록금 환불요구까지,선택) 도입 등을 촉구하고 있다. 경희대학교 총학생회를 비롯한 학생들은 이날 기자회견...집단커닝 사태가 당장 1학기 중간·기말고사 성적을 선정 기준으로 하는 장학금..., 2020.06.24 , 머니투데이 
522,"﻿﻿카이스트, 가을학기에 SU제도 도입, 학생들 반응은?",세계적 이슈인 코로나 펜데믹 영향은 대학교의 성적 부여 방식에도 영향을 미쳤다. 원래...강의로 바뀐 이후 중간고사와 기말고사 등 성적을 평가하는 시험에서 공정성을..., 2020.08.19 , 한경잡앤조이 
523,'코로나19' 몸살 앓는 대학가..등록금·집단커닝·장학금 '갈등',선택) 도입 등을 촉구하고 있다. 경희대학교 총학생회를 비롯한 학생들은 이날 기자회견...집단커닝 사태가 당장 1학기 중간·기말고사 성적을 선정 기준으로 하는 장학금..., 2020.06.23 , 머니투데이 
524,한국외대서 700명 부정행위..컨닝 비판에도 아랑곳않는 대학생들 ...,인터넷 갈무리 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 대학들이 기말고사를 온라인 시험으로 치러지면서 연이어 부정행위가 나온다. 이번엔 한국외국어..., 2020.06.23 , 세계일보 
525,"가천대, 살균 소독제 기부받아",[성남=이데일리 김미희 기자] 가천대학교가 ㈜에이치앤티로부터 살균 소독제 1억2500만...활용하고 있다. 9일 가천대 총학생회는 기말고사 기간에 맞춰 기부 받은 살균..., 2020.07.09 , 이데일리 
526,'햄버거 먹고 기말고사 대박나자',"(서울=연합뉴스) 윤동진 기자 = 대학교 기말고사 기간인 15일 서울 성동구 한양대학교 서울캠퍼스 노천극장에서 열린 ‘한양대 85학번, 한국 맥도날드와 함께 30년 후배사랑...", 2017.06.15 , 연합뉴스 
527,'햄버거 먹고 기말고사 대박나자',"(서울=연합뉴스) 윤동진 기자 = 대학교 기말고사 기간인 15일 서울 성동구 한양대학교 서울캠퍼스 노천극장에서 열린 ‘한양대 85학번, 한국 맥도날드와 함께 30년 후배사랑...", 2017.06.15 , 연합뉴스 
528,"㈜에이치앤티, 가천대에 살균소독제 5만L 기증",대학교에 살균 소독제 5만ℓ(1억2500만원 상당)를 기부했다. 가천대 총학생회는 기말고사 기간에 맞춰 기부받은 살균소독제를 학생들에게 나눠주기 위해 일일이 손으로 1인..., 2020.07.09 , 뉴시스 
529,"㈜에이치앤티, 가천대에 살균 소독제 5만 리터 기부",가천대학교는 최근 ㈜에이치앤티로부터 살균 소독제 5만 리터(1억 2500만 원 상당)를...9일 밝혔다. 가천대 총학생회는 기말고사 기간에 맞춰 기부 받은 살균소독제를 학생..., 2020.07.09 , 머니투데이 
